,AGE,ALGOTYPE,DEMO,OVERALL.RESPONSE,KNOWERLEV,GENDER,ID,PASS_SORT,PASS_DOUBLE,PASS_HITCH,PASS_SORT_1,PASS_DOUBLE_1,PASS_HITCH_1,OVERALL.RESPONSE.NO,RESPONSE.NO,ACTION.NO,BUCKET,RESPONSE,KL_AGE
110,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,left,R,4.0_3.548
111,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,left,R,4.0_3.548
112,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,right,R,4.0_3.548
113,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,left,R,4.0_3.548
114,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,left,G,4.0_3.548
115,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,right,M,4.0_3.548
116,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1,right,R,4.0_3.548
117,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,9,3,0,left,R,4.0_3.548
118,3.548,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","RRRcRRb/, R/, /MRGc, R/, /G ",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,10,4,0,right,G,4.0_3.548
119,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,right,R,4.0_3.548
120,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,right,R,4.0_3.548
121,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,right,G,4.0_3.548
122,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,left,G,4.0_3.548
123,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,right,R,4.0_3.548
124,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,right,G,4.0_3.548
125,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,6,3,1,right,G,4.0_3.548
126,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,7,4,0,left,R,4.0_3.548
127,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,8,5,0,left,R,4.0_3.548
128,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,9,6,0,left,R,4.0_3.548
129,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,10,6,0,right,R,4.0_3.548
130,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,11,7,0,right,R,4.0_3.548
131,3.548,DOUBLE,"G/, /RR, G/, /RR, G/, /RR, G/, /RR","/mRRG, G/, /R, /GG, R/, R/, /RRc, /RR",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,12,7,1,right,R,4.0_3.548
132,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,left,G,4.0_3.548
133,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,left,B,4.0_3.548
134,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,left,R,4.0_3.548
135,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,left,B,4.0_3.548
136,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,left,B,4.0_3.548
137,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,left,R,4.0_3.548
138,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2,left,R,4.0_3.548
139,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,left,R,4.0_3.548
140,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0,right,G,4.0_3.548
141,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0,left,R,4.0_3.548
142,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,10,5,0,left,G,4.0_3.548
143,3.548,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","GB/, RB/, BRR/, R/G, mR/, GB/",4.0,FEMALE,10,0.0,0.0,0.0,0.0,0.0,0.0,11,5,1,left,B,4.0_3.548
144,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,left,G,9.0_5.415
145,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0,right,R,9.0_5.415
146,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,2,2,0,left,G,9.0_5.415
147,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,3,3,0,right,R,9.0_5.415
148,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,4,4,0,left,G,9.0_5.415
149,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,5,5,0,right,R,9.0_5.415
150,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,6,6,0,left,G,9.0_5.415
151,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,7,7,0,right,R,9.0_5.415
152,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,8,8,0,left,G,9.0_5.415
153,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,9,9,0,right,R,9.0_5.415
154,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,10,10,0,left,G,9.0_5.415
155,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,11,11,0,right,R,9.0_5.415
156,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,12,12,0,left,G,9.0_5.415
157,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,13,13,0,right,R,9.0_5.415
158,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,14,14,0,left,G,9.0_5.415
159,5.415,SORT,"G/, /R, G/, /R, G/, /R, G/, /R","G/, /R, G/, /R, G/, /R, G/, /R,  G/, /R, G/, /R, G/, /R, G/, /R",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,15,15,0,right,R,9.0_5.415
160,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,left,R,9.0_5.415
161,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0,right,G,9.0_5.415
162,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,2,1,1,right,G,9.0_5.415
163,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,3,2,0,left,R,9.0_5.415
164,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,4,3,0,right,G,9.0_5.415
165,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,5,3,1,right,G,9.0_5.415
166,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,6,4,0,left,R,9.0_5.415
167,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,7,5,0,right,G,9.0_5.415
168,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,8,5,1,right,G,9.0_5.415
169,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,9,6,0,left,R,9.0_5.415
170,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,10,7,0,right,G,9.0_5.415
171,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,11,7,1,right,G,9.0_5.415
172,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,12,8,0,left,R,9.0_5.415
173,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,13,9,0,right,G,9.0_5.415
174,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,14,9,1,right,G,9.0_5.415
175,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,15,10,0,left,R,9.0_5.415
176,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,16,11,0,right,G,9.0_5.415
177,5.415,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG, R/, /GG",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,17,11,1,right,G,9.0_5.415
178,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,left,R,9.0_5.415
179,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,left,B,9.0_5.415
180,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,2,1,0,left,R,9.0_5.415
181,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,3,1,1,left,B,9.0_5.415
182,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,4,2,0,right,G,9.0_5.415
183,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,5,2,1,right,B,9.0_5.415
184,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,6,3,0,right,G,9.0_5.415
185,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,7,3,1,right,B,9.0_5.415
186,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,8,4,0,left,R,9.0_5.415
187,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,9,4,1,left,B,9.0_5.415
188,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,10,5,0,right,G,9.0_5.415
189,5.415,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","RB/, RB/, /GB, /GB, RB/, /GB",9.0,FEMALE,13,1.0,1.0,1.0,1.0,1.0,0.0,11,5,1,right,B,9.0_5.415
190,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,left,R,3.0_3.953
191,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0,right,G,3.0_3.953
192,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,2,2,0,left,R,3.0_3.953
193,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,3,3,0,right,G,3.0_3.953
194,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,4,4,0,left,R,3.0_3.953
195,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,5,5,0,right,G,3.0_3.953
196,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,6,6,0,left,R,3.0_3.953
197,3.9530000000000003,SORT,"R/, /G, R/, /G, R/, /G, R/, /G ","R/, /G, R/, /G, R/, /G, RR/",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,7,6,1,left,R,3.0_3.953
198,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,left,R,3.0_3.953
199,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0,right,G,3.0_3.953
200,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,2,1,1,right,G,3.0_3.953
201,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,3,2,0,left,R,3.0_3.953
202,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,4,3,0,right,G,3.0_3.953
203,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,5,3,1,right,G,3.0_3.953
204,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,6,4,0,left,R,3.0_3.953
205,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,7,4,1,left,R,3.0_3.953
206,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,8,5,0,right,G,3.0_3.953
207,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,9,5,1,right,G,3.0_3.953
208,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,10,6,0,left,R,3.0_3.953
209,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,11,7,0,right,G,3.0_3.953
210,3.9530000000000003,DOUBLE,"R/, /GG, R/, /GG, R/, /GG, R/, /GG","R/, /GG, R/, /GG, RR/, /GG, R/, /GG",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,12,7,1,right,G,3.0_3.953
211,3.9530000000000003,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","/GBB, RB/, RB/, /GB, RR/, /GB",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,right,G,3.0_3.953
212,3.9530000000000003,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","/GBB, RB/, RB/, /GB, RR/, /GB",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,right,B,3.0_3.953
213,3.9530000000000003,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","/GBB, RB/, RB/, /GB, RR/, /GB",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,2,0,2,right,B,3.0_3.953
214,3.9530000000000003,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","/GBB, RB/, RB/, /GB, RR/, /GB",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,3,1,0,left,R,3.0_3.953
215,3.9530000000000003,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","/GBB, RB/, RB/, /GB, RR/, /GB",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,4,1,1,left,B,3.0_3.953
216,3.9530000000000003,HITCH,"RB/, /GB, RB/, /GB, RB/, /GB, RB/, /GB","/GBB, RB/, RB/, /GB, RR/, /GB",3.0,FEMALE,17,1.0,1.0,1.0,1.0,1.0,0.0,5,2,0,left,R,3.0_3.953
